Lib;Heuristic;Trial;Lines;% Improved Loc;Chars;% Improved Chars;Instructions;% Improved Instructions;Time Spent
uuid;Original;-;1;0;4029;0;3707;0;0
uuid;RD;0;1;0;4023;0.0014892032762472078;3688;0.005125438359859725;NaN
uuid;RD;10;1;0;4025;0.0009928021841648052;3700;0.0018883193957377933;0
uuid;RD;19;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;NaN
uuid;GA;0;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;1;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;2;1;0;7955;0.9744353437577563;7255;0.9571081737253844;0
uuid;GA;3;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;4;1;0;16014;2.9746835443037973;14735;2.974912328028055;0
uuid;GA;5;1;0;16014;2.9746835443037973;14735;2.974912328028055;0
uuid;GA;6;1;0;16012;2.974187143211715;14731;2.973833288373348;0
uuid;GA;7;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;8;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;9;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;10;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;11;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;12;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;13;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;14;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;15;1;0;7909;0.963018118639861;7270;0.9611545724305368;0
uuid;GA;16;1;0;8022;0.9910647803425168;7379;0.990558403021311;0
uuid;GA;17;1;0;7955;0.9744353437577563;7255;0.9571081737253844;0
uuid;GA;18;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;19;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;20;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;21;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;22;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;23;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;24;1;0;8021;0.9908165797964755;7379;0.990558403021311;0
uuid;GA;25;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;26;1;0;8023;0.9913129808885579;7372;0.9886700836255733;0
uuid;GA;27;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;28;1;0;8024;0.9915611814345991;7383;0.9916374426760184;0
uuid;GA;29;1;0;16014;2.9746835443037973;14735;2.974912328028055;0
uuid;HC;0;1;0;3982;0.011665425663936461;3652;0.01483679525222552;NaN
uuid;HC;1;1;0;4011;0.004467609828741623;3687;0.005395198273536552;0
uuid;HC;2;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;3;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;4;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;5;1;0;4006;0.0057086125589476296;3686;0.00566495818721338;0
uuid;HC;6;1;0;3984;0.011169024571854059;3673;0.009171837065012138;0
uuid;HC;7;1;0;3984;0.011169024571854059;3673;0.009171837065012138;0
uuid;HC;8;1;0;3984;0.011169024571854059;3673;0.009171837065012138;0
uuid;HC;9;1;0;3988;0.010176222387689253;3656;0.013757755597518209;0
uuid;HC;10;1;0;3986;0.010672623479771656;3652;0.01483679525222552;0
uuid;HC;11;1;0;3986;0.010672623479771656;3652;0.01483679525222552;0
uuid;HC;12;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;13;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;14;1;0;3992;0.009183420203524448;3680;0.007283517669274346;0
uuid;HC;15;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;16;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;17;1;0;4006;0.0057086125589476296;3686;0.00566495818721338;0
uuid;HC;18;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;19;1;0;4011;0.004467609828741623;3684;0.006204478014567035;0
uuid;HC;20;1;0;3982;0.011665425663936461;3669;0.01025087671971945;0
uuid;HC;21;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;22;1;0;3990;0.00967982129560685;3670;0.009981116806042621;0
uuid;HC;23;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;24;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;25;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;26;1;0;3984;0.011169024571854059;3656;0.013757755597518209;0
uuid;HC;27;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
uuid;HC;28;1;0;4008;0.0052122114668652275;3690;0.004585918532506069;0
