sep=,
trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
16,"5435",195,5435,"5321",194,5321,"35,712",true
16,"5435",195,5435,"5321",194,5321,"31,694",true
