Lib;Heuristic;Trial;Lines;% Improved Loc;Chars;% Improved Chars;Instructions;% Improved Instructions;Time Spent
uuid;Original;-;1;0;4029;0;3707;0;0
uuid;RD;0;1;0;4015;0.003474807644576818;3691;0.004316158618829242;NaN
uuid;RD;1;1;0;4019;0.002482005460412013;3688;0.005125438359859725;NaN
uuid;RD;2;1;0;4018;0.002730206006453214;3696;0.002967359050445104;NaN
uuid;RD;3;1;0;4026;0.0007446016381236039;3703;0.0010790396547073105;0
uuid;RD;4;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;5;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;6;1;0;3940;0.022089848597666915;3617;0.024278392230914485;NaN
uuid;RD;8;1;0;4014;0.0037230081906180195;3682;0.006743997841920691;0
uuid;RD;9;1;0;3988;0.010176222387689253;3663;0.011869436201780416;0
uuid;RD;10;1;0;4005;0.005956813104988831;3688;0.005125438359859725;0
uuid;RD;11;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;12;1;0;4002;0.006701414743112435;3679;0.007553277582951173;0
uuid;RD;13;1;0;4029;0;3707;0;0
uuid;RD;14;1;0;3987;0.010424422933730455;3662;0.012139196115457242;0
uuid;RD;15;1;0;4015;0.003474807644576818;3691;0.004316158618829242;0
uuid;RD;16;1;0;3969;0.014892032762472078;3655;0.014027515511195037;0
uuid;RD;17;1;0;4018;0.002730206006453214;3696;0.002967359050445104;0
uuid;RD;18;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;19;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;20;1;0;3937;0.022834450235790518;3610;0.02616671162665228;NaN
uuid;RD;21;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;22;1;0;4029;0;3707;0;0
uuid;RD;23;1;0;4006;0.0057086125589476296;3692;0.004046398705152414;0
uuid;RD;24;1;0;3995;0.008438818565400843;3677;0.008092797410304829;0
uuid;RD;25;1;0;4019;0.002482005460412013;3690;0.004585918532506069;0
uuid;RD;26;1;0;4027;0.0004964010920824026;3703;0.0010790396547073105;0
uuid;RD;27;1;0;4005;0.005956813104988831;3688;0.005125438359859725;0
uuid;RD;28;1;0;4021;0.0019856043683296105;3692;0.004046398705152414;0
uuid;RD;29;1;0;4025;0.0009928021841648052;3700;0.0018883193957377933;0
uuid;GA;0;1;0;15904;2.947381484239265;14591;2.936066900458592;0
uuid;GA;1;1;0;11947;1.9652519235542318;10965;1.957917453466415;0
uuid;GA;2;1;0;7987;0.9823777612310747;7333;0.978149446992177;0
uuid;GA;3;1;0;7917;0.9650037230081906;7285;0.9652009711356893;0
uuid;GA;4;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;5;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;6;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;7;1;0;7978;0.9801439563167039;7319;0.9743728082007014;0
uuid;GA;8;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;9;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;10;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;11;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;12;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;13;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;14;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;15;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;16;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;17;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;18;1;0;15906;2.947877885331348;14594;2.936876180199622;0
uuid;GA;19;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;20;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;21;1;0;11947;1.9652519235542318;10965;1.957917453466415;0
uuid;GA;22;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;23;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;24;1;0;11947;1.9652519235542318;10965;1.957917453466415;0
uuid;GA;25;1;0;7976;0.9796475552246215;7309;0.9716752090639331;0
uuid;GA;26;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;27;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
uuid;GA;28;1;0;11947;1.9652519235542318;10965;1.957917453466415;0
uuid;GA;29;1;0;7988;0.9826259617771159;7336;0.9789587267332075;0
