heuristic,trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
HC5,26,"3076",92,3076,"2175",63,2175,"1244,11",true
HC5,27,"3076",92,3076,"2175",63,2175,"1246,73",true
HC5,28,"3076",92,3076,"2175",63,2175,"1224,084",true
HC5,29,"3076",92,3076,"2175",63,2175,"1253,14",true
RD,0,"3076",92,3076,"2292",69,2292,"1036,412",true
RD,1,"3076",92,3076,"2292",69,2292,"1060,59",true
RD,2,"3076",92,3076,"2292",69,2292,"1054,999",true
RD,3,"3076",92,3076,"2292",69,2292,"1039,388",true
RD,4,"3076",92,3076,"2292",69,2292,"1068,256",true
RD,5,"3076",92,3076,"2292",69,2292,"1081,803",true
RD,6,"3076",92,3076,"2292",69,2292,"1065,878",true
RD,7,"3076",92,3076,"2292",69,2292,"1078,31",true
RD,8,"3076",92,3076,"2292",69,2292,"1088,34",true
RD,9,"3076",92,3076,"2292",69,2292,"1072,548",true
RD,10,"3076",92,3076,"2292",69,2292,"1083,891",true
RD,11,"3076",92,3076,"2292",69,2292,"1070,531",true
RD,12,"3076",92,3076,"2292",69,2292,"1074,168",true
RD,13,"3076",92,3076,"2292",69,2292,"1057,797",true
RD,14,"3076",92,3076,"2292",69,2292,"1078,938",true
RD,15,"3076",92,3076,"2292",69,2292,"1101,044",true
RD,16,"3076",92,3076,"2292",69,2292,"1096,838",true
RD,17,"3076",92,3076,"2292",69,2292,"1093,431",true
RD,18,"3076",92,3076,"2292",69,2292,"1067,28",true
RD,19,"3076",92,3076,"2292",69,2292,"1078,667",true
RD,20,"3076",92,3076,"2292",69,2292,"1087,133",true
RD,21,"3076",92,3076,"2292",69,2292,"1087,974",true
RD,22,"3076",92,3076,"2292",69,2292,"1079,936",true
RD,23,"3076",92,3076,"2292",69,2292,"1068,587",true
RD,24,"3076",92,3076,"2292",69,2292,"1078,444",true
RD,25,"3076",92,3076,"2292",69,2292,"1052,47",true
RD,26,"3076",92,3076,"2292",69,2292,"1073,16",true
RD,27,"3076",92,3076,"2292",69,2292,"1077,361",true
RD,28,"3076",92,3076,"2292",69,2292,"1054,807",true
RD,29,"3076",92,3076,"2292",69,2292,"1067,704",true
