heuristic,trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
HC2,2,"6891",193,6891,"6738",190,6738,"680,054",true
HC2,3,"6891",193,6891,"6742",190,6742,"652,098",true
HC2,4,"6891",193,6891,"6740",190,6740,"653,442",true
HC2,5,"6891",193,6891,"6738",190,6738,"644,244",true
HC2,6,"6891",193,6891,"6735",190,6735,"663,218",true
HC2,7,"6891",193,6891,"6735",190,6735,"627,405",true
HC2,8,"6891",193,6891,"6735",190,6735,"635,158",true
HC2,9,"6891",193,6891,"6738",190,6738,"620,143",true
HC2,10,"6891",193,6891,"6737",190,6737,"647,105",true
HC2,11,"6891",193,6891,"6742",190,6742,"648,9",true
HC2,12,"6891",193,6891,"6737",190,6737,"653,578",true
HC2,13,"6891",193,6891,"6742",190,6742,"637,733",true
HC2,14,"6891",193,6891,"6735",190,6735,"658,436",true
HC2,15,"6891",193,6891,"6737",190,6737,"658,3",true
HC2,16,"6891",193,6891,"6742",190,6742,"637,483",true
HC2,17,"6891",193,6891,"6742",190,6742,"636,89",true
HC2,18,"6891",193,6891,"6742",190,6742,"617,581",true
HC2,19,"6891",193,6891,"6737",190,6737,"642,426",true
HC2,20,"6891",193,6891,"6737",190,6737,"668,407",true
HC2,21,"6891",193,6891,"6735",190,6735,"655,861",true
HC2,22,"6891",193,6891,"6737",190,6737,"676,849",true
HC2,23,"6891",193,6891,"6735",190,6735,"651,941",true
HC2,24,"6891",193,6891,"6737",190,6737,"677,204",true
HC2,25,"6891",193,6891,"6737",190,6737,"651,979",true
HC2,26,"6891",193,6891,"6742",190,6742,"643,456",true
HC2,27,"6891",193,6891,"6740",190,6740,"634,299",true
HC2,28,"6891",193,6891,"6737",190,6737,"630,763",true
HC2,29,"6891",193,6891,"6742",190,6742,"624,201",true
HC3,0,"6891",193,6891,"6706",190,6706,"1391,44",true
HC3,1,"6891",193,6891,"6706",190,6706,"1412,586",true
HC3,2,"6891",193,6891,"6706",190,6706,"1372,383",true
HC3,3,"6891",193,6891,"6706",190,6706,"1382,59",true
HC3,4,"6891",193,6891,"6706",190,6706,"1377,961",true
HC3,5,"6891",193,6891,"6706",190,6706,"1397,484",true
HC3,6,"6891",193,6891,"6706",190,6706,"1379,528",true
HC3,7,"6891",193,6891,"6706",190,6706,"1398,796",true
HC3,8,"6891",193,6891,"6706",190,6706,"1393,62",true
HC3,9,"6891",193,6891,"6706",190,6706,"1364,452",true
HC3,10,"6891",193,6891,"6706",190,6706,"1363,484",true
HC3,11,"6891",193,6891,"6706",190,6706,"1391,07",true
HC3,12,"6891",193,6891,"6706",190,6706,"1356,663",true
HC3,13,"6891",193,6891,"6706",190,6706,"1398,252",true
HC3,14,"6891",193,6891,"6706",190,6706,"1378,881",true
HC3,15,"6891",193,6891,"6706",190,6706,"1353,024",true
HC3,16,"6891",193,6891,"6706",190,6706,"1376,598",true
HC3,17,"6891",193,6891,"6706",190,6706,"1373,867",true
HC3,18,"6891",193,6891,"6706",190,6706,"1390,195",true
HC3,19,"6891",193,6891,"6706",190,6706,"1373,909",true
HC3,20,"6891",193,6891,"6706",190,6706,"1397,539",true
HC3,21,"6891",193,6891,"6706",190,6706,"1398,66",true
HC3,22,"6891",193,6891,"6706",190,6706,"1390,66",true
HC3,23,"6891",193,6891,"6706",190,6706,"1378,115",true
HC3,24,"6891",193,6891,"6706",190,6706,"1356,984",true
HC3,25,"6891",193,6891,"6706",190,6706,"1367,341",true
HC3,26,"6891",193,6891,"6706",190,6706,"1376,157",true
HC3,27,"6891",193,6891,"6706",190,6706,"1386,751",true
HC3,28,"6891",193,6891,"6706",190,6706,"1402,713",true
HC3,29,"6891",193,6891,"6706",190,6706,"1362,971",true
HC4,0,"6891",193,6891,"6706",190,6706,"1388,962",true
HC4,1,"6891",193,6891,"6701",190,6701,"1420,348",true
HC4,2,"6891",193,6891,"6706",190,6706,"1392,728",true
HC4,3,"6891",193,6891,"6701",190,6701,"1399,071",true
HC4,4,"6891",193,6891,"6701",190,6701,"1415,655",true
HC4,5,"6891",193,6891,"6701",190,6701,"1401,695",true
HC4,6,"6891",193,6891,"6706",190,6706,"1415,163",true
HC4,7,"6891",193,6891,"6701",190,6701,"1412,29",true
HC4,8,"6891",193,6891,"6706",190,6706,"1404,405",true
HC4,9,"6891",193,6891,"6701",190,6701,"1416,232",true
HC4,10,"6891",193,6891,"6706",190,6706,"1413,751",true
HC4,11,"6891",193,6891,"6701",190,6701,"1425,997",true
HC4,12,"6891",193,6891,"6701",190,6701,"1397,034",true
HC4,13,"6891",193,6891,"6701",190,6701,"1407,23",true
HC4,14,"6891",193,6891,"6706",190,6706,"1409,65",true
HC4,15,"6891",193,6891,"6701",190,6701,"1438,584",true
HC4,16,"6891",193,6891,"6701",190,6701,"1414,509",true
HC4,17,"6891",193,6891,"6701",190,6701,"1419,261",true
HC4,18,"6891",193,6891,"6706",190,6706,"1415,91",true
HC4,19,"6891",193,6891,"6706",190,6706,"1411,515",true
HC4,20,"6891",193,6891,"6701",190,6701,"1414,237",true
HC4,21,"6891",193,6891,"6706",190,6706,"1387,064",true
HC4,22,"6891",193,6891,"6701",190,6701,"1408,905",true
HC4,23,"6891",193,6891,"6706",190,6706,"1404,146",true
HC4,24,"6891",193,6891,"6701",190,6701,"1411,378",true
HC4,25,"6891",193,6891,"6706",190,6706,"1392,712",true
HC4,26,"6891",193,6891,"6706",190,6706,"1391,58",true
HC4,27,"6891",193,6891,"6701",190,6701,"1441,405",true
HC4,28,"6891",193,6891,"6701",190,6701,"1397,174",true
HC4,29,"6891",193,6891,"6701",190,6701,"1418,586",true
HC5,0,"6891",193,6891,"6706",190,6706,"1393,775",true
HC5,1,"6891",193,6891,"6701",190,6701,"1377,43",true
HC5,2,"6891",193,6891,"6701",190,6701,"1401,191",true
HC5,3,"6891",193,6891,"6701",190,6701,"1423,759",true
HC5,4,"6891",193,6891,"6701",190,6701,"1358,327",true
HC5,5,"6891",193,6891,"6701",190,6701,"1421,101",true
HC5,6,"6891",193,6891,"6701",190,6701,"1403,42",true
HC5,7,"6891",193,6891,"6701",190,6701,"1404,179",true
HC5,8,"6891",193,6891,"6706",190,6706,"1375,849",true
HC5,9,"6891",193,6891,"6701",190,6701,"1375,135",true
HC5,10,"6891",193,6891,"6701",190,6701,"1414,146",true
HC5,11,"6891",193,6891,"6701",190,6701,"1382,521",true
HC5,12,"6891",193,6891,"6701",190,6701,"1396,458",true
HC5,13,"6891",193,6891,"6706",190,6706,"1450,643",true
HC5,14,"6891",193,6891,"6701",190,6701,"1425,604",true
HC5,15,"6891",193,6891,"6701",190,6701,"1523,448",true
HC5,16,"6891",193,6891,"6701",190,6701,"1385,028",true
HC5,17,"6891",193,6891,"6706",190,6706,"1338,908",true
HC5,18,"6891",193,6891,"6706",190,6706,"1410,989",true
HC5,19,"6891",193,6891,"6701",190,6701,"1375,811",true
HC5,20,"6891",193,6891,"6706",190,6706,"1413,485",true
HC5,21,"6891",193,6891,"6701",190,6701,"1394,771",true
HC5,22,"6891",193,6891,"6701",190,6701,"1401,936",true
HC5,23,"6891",193,6891,"6701",190,6701,"1415,553",true
HC5,0,"6891",193,6891,"6701",190,6701,"1374,57",true
HC5,1,"6891",193,6891,"6701",190,6701,"1393,781",true
HC5,2,"6891",193,6891,"6701",190,6701,"1403,168",true
HC5,10,"6891",193,6891,"6701",190,6701,"1396,224",true
HC5,11,"6891",193,6891,"6701",190,6701,"1337,947",true
HC5,12,"6891",193,6891,"6701",190,6701,"1396,458",true
RD,0,"6891",193,6891,"6748",192,6748,"1684,615",true
RD,1,"6891",193,6891,"6757",192,6757,"1642,054",true
RD,2,"6891",193,6891,"6769",192,6769,"1647,975",true
RD,3,"6891",193,6891,"6771",192,6771,"1620,861",true
RD,4,"6891",193,6891,"6772",192,6772,"1642,947",true
RD,5,"6891",193,6891,"6773",192,6773,"1613,47",true
RD,6,"6891",193,6891,"6757",192,6757,"1604,988",true
RD,7,"6891",193,6891,"6762",192,6762,"1661,882",true
RD,8,"6891",193,6891,"6764",192,6764,"1642,421",true
RD,9,"6891",193,6891,"6757",192,6757,"1613,548",true
RD,10,"6891",193,6891,"6809",192,6809,"1621,952",true
RD,
RD,
RD,13,"6891",193,6891,"6798",192,6798,"1587,036",true
RD,
RD,15,"6891",193,6891,"6767",192,6767,"1651,695",true
RD,16,"6891",193,6891,"6789",193,6789,"1634,788",true
RD,17,"6891",193,6891,"6766",192,6766,"1671,609",true
RD,18,"6891",193,6891,"6767",192,6767,"1613,466",true
RD,19,"6891",193,6891,"6772",192,6772,"1640,563",true
RD,20,"6891",193,6891,"6797",193,6797,"1659,091",true
RD,21,"6891",193,6891,"6775",192,6775,"1604,26",true
RD,22,"6891",193,6891,"6751",192,6751,"1630,335",true
RD,23,"6891",193,6891,"6768",192,6768,"1648,218",true
RD,24,"6891",193,6891,"6762",192,6762,"1627,272",true
RD,25,"6891",193,6891,"6764",192,6764,"1622,972",true
RD,26,"6891",193,6891,"6757",192,6757,"1693,538",true
RD,27,"6891",193,6891,"6757",192,6757,"1682,189",true
RD,28,"6891",193,6891,"6764",192,6764,"1594,284",true
RD,29,"6891",193,6891,"6767",192,6767,"1657,686",true
