Lib;Heuristic;Trial;Lines;% Improved Loc;Chars;% Improved Chars;Instructions;% Improved Instructions;Time Spent
exectimer;Original;-;1;0;1861;0;1869;0;0
exectimer;RD;0;1;0;1765;0.05158516926383665;1797;0.038523274478330656;NaN
exectimer;RD;1;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;2;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;3;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;6;1;0;1778;0.0445996775926921;1784;0.0454788657035848;NaN
exectimer;RD;7;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;8;1;0;1684;0.09511015583019881;1735;0.07169609416800428;NaN
exectimer;RD;9;1;0;1809;0.027941966684578184;1816;0.02835741037988229;0
exectimer;RD;10;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;12;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;13;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;14;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;15;1;0;1809;0.027941966684578184;1807;0.03317281968967362;0
exectimer;RD;19;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;20;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;21;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;22;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;23;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;24;1;0;1823;0.02041912950026867;1827;0.02247191011235955;0
exectimer;RD;25;1;0;1816;0.02418054809242343;1813;0.0299625468164794;0
exectimer;RD;27;1;0;1832;0.015583019881783988;1844;0.01337613697164259;0
exectimer;RD;29;1;0;1807;0.029016657710908115;1809;0.03210272873194221;0
exectimer;HC;0;1;0;1794;0.03600214938205266;1822;0.02514713750668807;NaN
exectimer;HC;1;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;2;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;3;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;4;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;5;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;6;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;7;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;8;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;9;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;10;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;11;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;12;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;13;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;14;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;15;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;16;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;17;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;18;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;19;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;20;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;22;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;23;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;24;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;25;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;26;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;27;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;28;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
exectimer;HC;29;1;0;1794;0.03600214938205266;1822;0.02514713750668807;0
