Lib;Heuristic;Trial;Lines;% Improved Loc;Chars;% Improved Chars;Instructions;% Improved Instructions;Time Spent
tleaf;Original;-;1;0;1722;0;1563;0;0
tleaf;RD;0;1;0;1722;0;1563;0;0
tleaf;RD;2;1;0;1721;0.0005807200929152149;1560;0.0019193857965451055;NaN
tleaf;RD;7;1;0;1589;0.07723577235772358;1414;0.09532949456174024;NaN
tleaf;RD;10;1;0;1722;0;1563;0;0
tleaf;RD;12;1;0;1589;0.07723577235772358;1414;0.09532949456174024;0
tleaf;RD;13;1;0;1701;0.012195121951219513;1550;0.008317338451695458;0
tleaf;RD;16;1;0;1701;0.012195121951219513;1550;0.008317338451695458;0
tleaf;RD;17;1;0;1704;0.010452961672473868;1551;0.007677543186180422;0
tleaf;RD;18;1;0;1724;0.0011614401858304297;1560;0.0019193857965451055;0
tleaf;RD;20;1;0;1678;0.025551684088269456;1535;0.017914267434420986;0
tleaf;RD;21;1;0;1710;0.006968641114982578;1550;0.008317338451695458;0
tleaf;RD;23;1;0;1694;0.016260162601626018;1525;0.02431222008957134;0
tleaf;RD;24;1;0;1424;0.17305458768873402;1267;0.18937939859245043;NaN
tleaf;RD;26;1;0;1694;0.016260162601626018;1532;0.01983365323096609;0
tleaf;RD;28;1;0;1694;0.016260162601626018;1542;0.013435700575815739;0
tleaf;RD;29;1;0;1652;0.04065040650406504;1509;0.0345489443378119;0
tleaf;GA;0;1;0;6151;2.5720092915214865;5493;2.5143953934740884;0
tleaf;GA;1;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;2;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;3;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;4;1;0;3111;0.8066202090592335;2771;0.7728726807421625;0
tleaf;GA;5;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;6;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;7;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;8;1;0;3056;0.7746806039488966;2731;0.7472808701215611;0
tleaf;GA;9;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;10;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;11;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;12;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;13;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;14;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;15;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;16;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;17;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;18;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;19;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;20;1;0;5913;2.4337979094076654;5229;2.345489443378119;0
tleaf;GA;21;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;22;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;23;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;24;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;25;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;26;1;0;4498;1.6120789779326365;3987;1.5508637236084453;0
tleaf;GA;27;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;28;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;GA;29;1;0;3110;0.8060394889663183;2775;0.7754318618042226;0
tleaf;HC;0;1;0;1572;0.08710801393728224;1398;0.10556621880998081;NaN
tleaf;HC;1;1;0;1686;0.020905923344947737;1515;0.030710172744721688;0
tleaf;HC;2;1;0;1573;0.08652729384436701;1394;0.10812539987204095;NaN
tleaf;HC;3;1;0;1684;0.022067363530778164;1516;0.030070377479206652;0
tleaf;HC;4;1;0;1573;0.08652729384436701;1394;0.10812539987204095;0
tleaf;HC;5;1;0;1560;0.09407665505226481;1386;0.11324376199616124;NaN
tleaf;HC;6;1;0;1696;0.015098722415795587;1538;0.01599488163787588;0
tleaf;HC;7;1;0;1698;0.013937282229965157;1527;0.023032629558541268;0
tleaf;HC;8;1;0;1696;0.015098722415795587;1528;0.022392834293026232;0
tleaf;HC;9;1;0;1696;0.015098722415795587;1538;0.01599488163787588;0
tleaf;HC;10;1;0;1703;0.011033681765389082;1535;0.017914267434420986;0
tleaf;HC;11;1;0;1700;0.012775842044134728;1535;0.017914267434420986;0
tleaf;HC;12;1;0;1573;0.08652729384436701;1394;0.10812539987204095;0
tleaf;HC;13;1;0;1698;0.013937282229965157;1527;0.023032629558541268;0
tleaf;HC;14;1;0;1698;0.013937282229965157;1527;0.023032629558541268;0
tleaf;HC;15;1;0;1679;0.02497096399535424;1508;0.035188739603326934;0
tleaf;HC;16;1;0;1703;0.011033681765389082;1535;0.017914267434420986;0
tleaf;HC;17;1;0;1691;0.018002322880371662;1520;0.027511196417146513;0
tleaf;HC;18;1;0;1703;0.011033681765389082;1535;0.017914267434420986;0
tleaf;HC;19;1;0;1573;0.08652729384436701;1394;0.10812539987204095;0
tleaf;HC;20;1;0;1698;0.013937282229965157;1527;0.023032629558541268;0
tleaf;HC;21;1;0;1582;0.08130081300813008;1409;0.09852847088931542;0
