heuristic,trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
HC,29,"6883",209,6883,"6819",206,6819,"24,161",true
HC2,0,"6883",209,6883,"5891",184,5891,"516,941",true
HC2,1,"6883",209,6883,"6035",189,6035,"558,901",true
HC2,2,"6883",209,6883,"5741",171,5741,"523,321",true
HC2,3,"6883",209,6883,"6038",193,6038,"550,123",true
HC2,4,"6883",209,6883,"5975",184,5975,"555,772",true
HC2,5,"6883",209,6883,"6056",193,6056,"548,198",true
HC2,6,"6883",209,6883,"5718",178,5718,"547,014",true
HC2,7,"6883",209,6883,"5940",185,5940,"560,278",true
HC2,8,"6883",209,6883,"5475",165,5475,"488,313",true
HC2,9,"6883",209,6883,"6078",194,6078,"554,467",true
HC2,10,"6883",209,6883,"5859",181,5859,"510,593",true
HC2,11,"6883",209,6883,"5406",161,5406,"526,792",true
HC2,12,"6883",209,6883,"5950",188,5950,"518,76",true
HC2,13,"6883",209,6883,"5982",189,5982,"539,707",true
HC2,14,"6883",209,6883,"6024",193,6024,"579,145",true
HC2,15,"6883",209,6883,"6086",193,6086,"552,945",true
HC2,16,"6883",209,6883,"6042",186,6042,"524,539",true
HC2,17,"6883",209,6883,"5763",177,5763,"536,629",true
HC2,18,"6883",209,6883,"5566",169,5566,"498,837",true
HC2,19,"6883",209,6883,"5716",173,5716,"501,041",true
HC2,20,"6883",209,6883,"5554",169,5554,"500,298",true
HC2,21,"6883",209,6883,"5550",167,5550,"529,71",true
HC2,22,"6883",209,6883,"6016",186,6016,"524",true
HC2,23,"6883",209,6883,"5851",178,5851,"540,285",true
HC2,24,"6883",209,6883,"6074",194,6074,"540,322",true
HC2,25,"6883",209,6883,"6075",189,6075,"556,264",true
HC2,26,"6883",209,6883,"6050",193,6050,"561,475",true
HC2,27,"6883",209,6883,"5772",171,5772,"583,957",true
HC2,28,"6883",209,6883,"5564",167,5564,"519,425",true
HC2,29,"6883",209,6883,"5829",180,5829,"496,247",true
HC3,0,"6883",209,6883,"4936",148,4936,"1118,452",true
HC3,1,"6883",209,6883,"4902",146,4902,"1417,554",true
HC3,2,"6883",209,6883,"4902",146,4902,"1431,626",true
HC3,3,"6883",209,6883,"4902",146,4902,"1085,402",true
HC3,4,"6883",209,6883,"4902",146,4902,"1140,183",true
HC3,5,"6883",209,6883,"4902",146,4902,"1419,214",true
HC3,6,"6883",209,6883,"4902",146,4902,"1097,251",true
HC3,7,"6883",209,6883,"4902",146,4902,"1094,543",true
HC3,8,"6883",209,6883,"4902",146,4902,"1099,003",true
HC3,9,"6883",209,6883,"4902",146,4902,"1097,825",true
HC3,10,"6883",209,6883,"4900",146,4900,"1111,005",true
HC3,11,"6883",209,6883,"4902",146,4902,"1081,811",true
HC3,12,"6883",209,6883,"4902",146,4902,"1074,803",true
HC3,13,"6883",209,6883,"4962",147,4962,"1055,039",true
HC3,14,"6883",209,6883,"4902",146,4902,"1119,53",true
HC3,15,"6883",209,6883,"4902",146,4902,"1096,676",true
HC3,16,"6883",209,6883,"4902",146,4902,"1105,205",true
HC3,17,"6883",209,6883,"4902",146,4902,"1104,302",true
HC3,18,"6883",209,6883,"4902",146,4902,"1094,297",true
HC3,19,"6883",209,6883,"4902",146,4902,"1116,859",true
HC3,20,"6883",209,6883,"4902",146,4902,"1105,362",true
HC3,21,"6883",209,6883,"4902",146,4902,"1088,651",true
HC3,22,"6883",209,6883,"4902",146,4902,"1089,653",true
HC3,23,"6883",209,6883,"4902",146,4902,"1385,962",true
HC3,24,"6883",209,6883,"4902",146,4902,"1093,821",true
HC3,25,"6883",209,6883,"4902",146,4902,"1113,487",true
HC3,26,"6883",209,6883,"4906",146,4906,"1103,862",true
HC3,27,"6883",209,6883,"4902",146,4902,"1435,946",true
HC3,28,"6883",209,6883,"4902",146,4902,"1450,834",true
HC3,29,"6883",209,6883,"4902",146,4902,"1103,155",true
HC4,0,"6883",209,6883,"4957",149,4957,"1131,581",true
HC4,1,"6883",209,6883,"4905",146,4905,"1155,4",true
HC4,2,"6883",209,6883,"5080",156,5080,"1256,977",true
HC4,3,"6883",209,6883,"5033",150,5033,"1137,04",true
HC4,4,"6883",209,6883,"5153",151,5153,"1118,275",true
HC4,5,"6883",209,6883,"5181",152,5181,"1168,773",true
HC4,6,"6883",209,6883,"4909",146,4909,"1266,932",true
HC4,7,"6883",209,6883,"4958",149,4958,"1210,989",true
HC4,8,"6883",209,6883,"4902",146,4902,"1452,758",true
HC4,9,"6883",209,6883,"5190",152,5190,"1174,562",true
HC4,10,"6883",209,6883,"4909",146,4909,"1163,087",true
HC4,11,"6883",209,6883,"4902",146,4902,"1102,965",true
HC4,12,"6883",209,6883,"5007",150,5007,"1106,06",true
HC4,13,"6883",209,6883,"4909",146,4909,"1117,905",true
HC4,14,"6883",209,6883,"5106",147,5106,"1125,727",true
